"_source/host","_source/@timestamp","_source/netflow/in_pkts","_source/netflow/input_snmp","_source/netflow/output_snmp","_source/netflow/l4_dst_port","_source/netflow/in_bytes","_source/netflow/protocol","_source/netflow/version","_source/netflow/flowset_id","_source/netflow/ip_protocol_version","_source/netflow/ipv4_src_addr","_source/netflow/ipv4_dst_addr","_source/netflow/last_switched","_source/netflow/first_switched","_source/netflow/flow_seq_num","_source/netflow/l4_src_port","_source/netflow/tcp_flags","_source/@version","_source/netflow/ipv6_src_addr","_source/netflow/ipv6_dst_addr","Anomaly"
"127.0.0.1",2018-04-25 01:03:01,1,0,0,57066,46,6,9,1024,4,"192.168.1.109","192.168.1.108",2018-04-25 01:00:19,2018-04-25 01:00:19,1407,9200,20,1,NA,NA,0
"127.0.0.1",2018-04-25 01:03:01,5,0,0,443,268,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 00:58:01,2018-04-25 00:57:01,1420,60150,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:06:01,4,0,0,60188,216,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:00:03,2018-04-25 00:59:02,1443,443,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:06:01,6,0,0,5353,396,17,9,1024,4,"192.168.1.109","224.0.0.251",2018-04-25 01:00:56,2018-04-25 01:00:53,1443,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:07:01,12,0,0,60244,5336,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:01:09,2018-04-25 01:01:03,1449,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:07:01,14,0,0,443,2567,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:01:09,2018-04-25 01:01:03,1449,60244,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:08:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 01:02:44,2018-04-25 01:02:41,1453,52403,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:05:01,11,0,0,60190,1382,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 00:59:53,2018-04-25 00:59:02,1439,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:09:01,11,0,0,60270,1377,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:03:55,2018-04-25 01:03:04,1459,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:06:01,12,0,0,443,2388,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:00:11,2018-04-25 01:00:03,1443,60216,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:12:01,12,0,0,443,2529,6,9,1024,4,"192.168.1.108","162.125.33.7",2018-04-25 01:09:25,2018-04-25 00:54:20,1476,44250,30,1,NA,NA,0
"127.0.0.1",2018-04-25 01:12:01,11,0,0,60284,1377,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:06:57,2018-04-25 01:06:06,1476,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:12:01,4,0,0,1900,1371,17,9,1024,4,"192.168.1.1","239.255.255.250",2018-04-25 01:06:44,2018-04-25 01:06:44,1476,1900,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:12:01,1,0,0,67,328,17,9,1024,4,"192.168.1.108","192.168.1.1",2018-04-25 01:06:50,2018-04-25 01:06:50,1476,68,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:12:01,24,0,0,443,7938,17,9,1024,4,"192.168.1.108","216.58.208.110",2018-04-25 01:06:37,2018-04-25 01:06:04,1476,46493,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:16:01,7,0,0,52553,2745,17,9,1024,4,"172.217.17.194","192.168.1.108",2018-04-25 01:10:51,2018-04-25 01:10:51,1504,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:16:01,1,0,0,138,229,17,9,1024,4,"192.168.1.106","192.168.1.255",2018-04-25 01:10:41,2018-04-25 01:10:41,1497,138,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:16:01,27,0,0,45793,27546,17,9,1024,4,"172.217.169.118","192.168.1.108",2018-04-25 01:10:52,2018-04-25 01:10:46,1497,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:16:01,10,0,0,46776,8785,17,9,1024,4,"173.194.186.136","192.168.1.108",2018-04-25 01:10:47,2018-04-25 01:10:46,1497,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:13:01,12,0,0,37578,5222,17,9,1024,4,"216.58.206.170","192.168.1.108",2018-04-25 01:07:21,2018-04-25 01:07:06,1482,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:13:01,5,0,0,443,268,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:07:07,2018-04-25 01:06:06,1482,60286,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:11:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 01:05:48,2018-04-25 01:05:45,1470,44895,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:11:01,46,0,0,443,33364,6,9,1024,4,"192.168.1.108","52.1.221.21",2018-04-25 01:05:37,2018-04-25 01:05:36,1470,38868,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:15:01,142339,0,0,443,14428973,17,9,1024,4,"192.168.1.108","74.125.153.251",2018-04-25 01:09:02,2018-04-24 23:10:11,1491,39641,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:15:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:09:49,2018-04-25 01:09:46,1491,39926,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:17:01,7,0,0,443,4116,17,9,1024,4,"192.168.1.108","172.217.23.227",2018-04-25 01:11:06,2018-04-25 01:10:51,1507,37708,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:13:01,12,0,0,443,7319,17,9,1024,4,"192.168.1.108","216.58.206.170",2018-04-25 01:07:21,2018-04-25 01:07:06,1482,37578,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:10:01,2,0,0,0,152,58,9,2048,6,NA,NA,2018-04-25 01:04:06,2018-04-25 01:04:03,1464,0,0,1,"fe80::61:8335:2a03:15c3","ff02::16",0
"127.0.0.1",2018-04-25 01:21:01,1,0,0,5353,73,17,9,1024,4,"192.168.1.108","224.0.0.251",2018-04-25 01:15:49,2018-04-25 01:15:49,1534,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:21:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:15:49,2018-04-25 01:15:46,1534,53909,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:21:01,1,0,0,5353,93,17,9,2048,6,NA,NA,2018-04-25 01:15:50,2018-04-25 01:15:50,1534,5353,0,1,"fe80::893c:bdd7:8fef:e843","ff02::fb",0
"127.0.0.1",2018-04-25 01:21:01,1,0,0,5353,93,17,9,2048,6,NA,NA,2018-04-25 01:15:52,2018-04-25 01:15:52,1534,5353,0,1,"fe80::4749:2e92:9184:47fa","ff02::fb",0
"127.0.0.1",2018-04-25 01:23:01,8,0,0,443,4458,17,9,1024,4,"192.168.1.108","216.58.206.202",2018-04-25 01:17:27,2018-04-25 01:17:12,1549,40263,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:23:01,9,0,0,40263,2285,17,9,1024,4,"216.58.206.202","192.168.1.108",2018-04-25 01:17:27,2018-04-25 01:17:12,1549,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:23:01,435,0,0,443,46366,17,9,1024,4,"192.168.1.108","74.125.154.89",2018-04-25 01:17:38,2018-04-25 01:17:08,1549,59200,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:18:01,11,0,0,60304,1382,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:13:00,2018-04-25 01:12:09,1514,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:18:01,7,0,0,443,3730,17,9,1024,4,"192.168.1.108","216.58.206.202",2018-04-25 01:12:24,2018-04-25 01:12:09,1514,55908,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:22:01,9,0,0,443,5729,17,9,1024,4,"192.168.1.108","172.217.169.142",2018-04-25 01:16:08,2018-04-25 01:15:53,1542,49331,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:22:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 01:16:44,2018-04-25 01:16:41,1542,42968,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:19:01,3,0,0,59621,438,17,9,1024,4,"192.168.1.1","192.168.1.111",2018-04-25 01:13:09,2018-04-25 01:06:04,1519,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:19:01,3,0,0,59621,438,17,9,1024,4,"8.8.4.4","192.168.1.111",2018-04-25 01:13:09,2018-04-25 01:06:04,1519,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:24:01,9,0,0,60064,2336,17,9,1024,4,"216.58.206.202","192.168.1.108",2018-04-25 01:18:31,2018-04-25 01:18:16,1554,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:24:01,2033,0,0,55732,2788445,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:18:38,2018-04-25 01:18:07,1554,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:20:01,12,0,0,60308,1429,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:14:01,2018-04-25 01:13:11,1528,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:24:01,4,0,0,60320,216,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:18:13,2018-04-25 01:17:12,1554,443,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:28:01,4,0,0,60336,216,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:22:18,2018-04-25 01:21:17,1577,443,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:28:01,114,0,0,443,34998,17,9,1024,4,"192.168.1.108","216.58.206.206",2018-04-25 01:22:36,2018-04-25 01:12:35,1577,34667,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:28:01,12,0,0,37550,5159,17,9,1024,4,"172.217.169.138","192.168.1.108",2018-04-25 01:22:33,2018-04-25 01:22:18,1577,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:31:01,1,0,0,5353,146,17,9,1024,4,"192.168.1.111","224.0.0.251",2018-04-25 01:25:01,2018-04-25 01:25:01,1594,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:31:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:25:48,2018-04-25 01:25:45,1594,49758,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:27:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:21:49,2018-04-25 01:21:46,1571,60982,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:27:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 01:21:49,2018-04-25 01:21:46,1571,48952,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:30:01,4117,0,0,49975,5655122,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:24:07,2018-04-25 01:22:37,1591,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:26:01,2056,0,0,42656,2818243,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:20:38,2018-04-25 01:20:08,1566,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:26:01,338,0,0,443,32663,17,9,1024,4,"192.168.1.108","74.125.154.89",2018-04-25 01:20:38,2018-04-25 01:20:08,1566,42656,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:29:01,4,0,0,60340,216,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:23:17,2018-04-25 01:22:17,1586,443,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:25:01,5,0,0,443,268,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:19:14,2018-04-25 01:18:14,1560,60324,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:33:01,13,0,0,443,2440,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:27:09,2018-04-25 01:26:18,1611,60352,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:33:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 01:27:48,2018-04-25 01:27:45,1611,41840,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:33:01,11,0,0,60352,1382,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:27:09,2018-04-25 01:26:18,1611,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:33:01,11,0,0,443,7247,17,9,1024,4,"192.168.1.108","216.58.208.106",2018-04-25 01:27:34,2018-04-25 01:27:19,1611,51888,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:33:01,8,0,0,443,3606,17,9,1024,4,"192.168.1.108","172.217.169.131",2018-04-25 01:28:00,2018-04-25 01:27:44,1611,44923,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:39:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:33:49,2018-04-25 01:33:46,1655,38103,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:39:01,15,0,0,42782,6687,17,9,1024,4,"172.217.169.131","192.168.1.108",2018-04-25 01:33:45,2018-04-25 01:33:45,1655,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:39:01,2,0,0,443,100,6,9,1024,4,"192.168.1.108","162.125.18.133",2018-04-25 01:36:02,2018-04-25 01:36:02,1649,43370,6,1,NA,NA,0
"127.0.0.1",2018-04-25 01:39:01,11,0,0,60378,1382,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:33:16,2018-04-25 01:32:25,1649,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:32:01,13,0,0,443,2440,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:26:09,2018-04-25 01:25:18,1603,60348,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:32:01,4,0,0,1900,1371,17,9,1024,4,"192.168.1.1","239.255.255.250",2018-04-25 01:26:41,2018-04-25 01:26:41,1609,1900,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:32:01,5,0,0,443,268,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:26:18,2018-04-25 01:25:18,1603,60350,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:32:01,2064,0,0,56161,2830304,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:26:08,2018-04-25 01:25:37,1603,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:35:01,11,0,0,60358,1377,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:29:12,2018-04-25 01:28:21,1625,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:35:01,2070,0,0,58280,2836522,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:29:08,2018-04-25 01:28:38,1625,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:35:01,363,0,0,443,35811,17,9,1024,4,"192.168.1.108","74.125.154.89",2018-04-25 01:29:08,2018-04-25 01:28:38,1625,58280,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:37:01,11,0,0,60370,1382,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:31:14,2018-04-25 01:30:24,1634,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:37:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:31:49,2018-04-25 01:31:46,1634,37093,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:37:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 01:31:49,2018-04-25 01:31:46,1634,35798,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:34:01,12,0,0,60354,1429,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:28:11,2018-04-25 01:27:20,1618,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:34:01,6,0,0,1900,990,17,9,1024,4,"192.168.1.106","239.255.255.250",2018-04-25 01:28:47,2018-04-25 01:28:32,1618,53606,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:36:01,103,0,0,60324,9238,17,9,1024,4,"216.58.206.174","192.168.1.108",2018-04-25 01:30:37,2018-04-25 01:23:07,1630,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:36:01,515,0,0,443,61243,17,9,1024,4,"192.168.1.108","74.125.154.89",2018-04-25 01:30:08,2018-04-25 01:29:38,1630,43272,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:40:01,11,0,0,60382,1377,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:34:18,2018-04-25 01:33:27,1658,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:40:01,13,0,0,443,2440,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:34:18,2018-04-25 01:33:27,1658,60382,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:38:01,17,0,0,43336,5184,6,9,1024,4,"162.125.18.133","192.168.1.108",2018-04-25 01:33:01,2018-04-25 01:29:20,1646,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:50:01,13,0,0,443,2440,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:44:29,2018-04-25 01:43:38,1711,60428,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:50:01,2036,0,0,46031,2792407,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:44:38,2018-04-25 01:44:07,1711,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:50:01,339,0,0,443,32902,17,9,1024,4,"192.168.1.108","74.125.154.89",2018-04-25 01:44:38,2018-04-25 01:44:07,1711,46031,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:44:01,17,0,0,443,3013,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:38:22,2018-04-25 01:37:30,1683,60408,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:44:01,4086,0,0,50794,5613066,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:38:38,2018-04-25 01:37:08,1683,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:45:01,111,0,0,50541,11345,17,9,1024,4,"172.217.169.142","192.168.1.108",2018-04-25 01:39:16,2018-04-25 01:31:06,1686,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:45:01,12,0,0,60412,1434,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:39:24,2018-04-25 01:38:33,1686,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:42:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 01:36:44,2018-04-25 01:36:41,1670,53622,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:44:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 01:38:44,2018-04-25 01:38:41,1683,33301,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:50:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 01:44:44,2018-04-25 01:44:41,1711,39337,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:48:01,10,0,0,443,5821,17,9,1024,4,"192.168.1.108","216.58.208.110",2018-04-25 01:42:23,2018-04-25 01:42:08,1701,36085,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:46:01,4,0,0,60418,216,6,9,1024,4,"64.71.168.217","192.168.1.108",2018-04-25 01:40:37,2018-04-25 01:39:34,1691,443,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:46:01,5,0,0,443,268,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:40:37,2018-04-25 01:39:34,1691,60418,19,1,NA,NA,0
"127.0.0.1",2018-04-25 01:47:01,13,0,0,443,2440,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:41:28,2018-04-25 01:40:37,1696,60420,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,6,0,0,5353,396,17,9,1024,4,"192.168.1.108","224.0.0.251",2018-04-25 01:50:51,2018-04-25 01:50:43,1774,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,6,0,0,443,4352,17,9,1024,4,"192.168.1.108","172.217.17.206",2018-04-25 01:50:43,2018-04-25 01:50:43,1768,39993,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,48,0,0,443,6457,17,9,1024,4,"192.168.1.108","216.58.212.14",2018-04-25 01:50:29,2018-04-25 01:50:29,1756,38005,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,56,0,0,53350,54086,17,9,1024,4,"216.58.206.182","192.168.1.108",2018-04-25 01:50:28,2018-04-25 01:50:28,1756,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,7,0,0,42275,4383,17,9,1024,4,"172.217.17.195","192.168.1.108",2018-04-25 01:50:43,2018-04-25 01:50:43,1762,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,8,0,0,52818,3228,17,9,1024,4,"172.217.169.106","192.168.1.108",2018-04-25 01:50:33,2018-04-25 01:50:33,1756,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,14,0,0,443,4861,17,9,1024,4,"192.168.1.108","216.58.206.161",2018-04-25 01:51:01,2018-04-25 01:51:01,1793,37002,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,14,0,0,43319,9213,17,9,1024,4,"216.58.208.97","192.168.1.108",2018-04-25 01:50:28,2018-04-25 01:50:28,1756,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,42,0,0,443,9189,17,9,1024,4,"192.168.1.108","216.58.206.182",2018-04-25 01:50:28,2018-04-25 01:50:28,1756,53350,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,6,0,0,443,4352,17,9,1024,4,"192.168.1.108","172.217.17.161",2018-04-25 01:51:01,2018-04-25 01:51:01,1787,55601,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,9,0,0,443,6199,17,9,1024,4,"192.168.1.108","216.58.212.54",2018-04-25 01:50:45,2018-04-25 01:50:43,1774,48109,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,8,0,0,47472,6474,17,9,1024,4,"216.58.201.68","192.168.1.108",2018-04-25 01:51:01,2018-04-25 01:51:01,1787,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,7,0,0,443,3597,17,9,1024,4,"192.168.1.108","172.217.169.106",2018-04-25 01:50:33,2018-04-25 01:50:33,1756,52818,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:56:01,13,0,0,443,1306,6,9,1024,4,"192.168.1.108","216.58.208.99",2018-04-25 01:53:53,2018-04-25 01:50:52,1781,36714,30,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,2077,0,0,59570,2901504,6,9,1024,4,"185.60.218.24","192.168.1.108",2018-04-25 01:52:25,2018-04-25 01:51:02,1817,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,9,0,0,45590,5694,6,9,1024,4,"23.33.15.129","192.168.1.108",2018-04-25 01:55:37,2018-04-25 01:55:01,1833,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,13,0,0,443,2713,6,9,1024,4,"192.168.1.108","162.125.34.6",2018-04-25 01:55:15,2018-04-25 01:38:36,1817,58046,30,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,12,0,0,443,1275,6,9,1024,4,"192.168.1.108","23.33.15.129",2018-04-25 01:55:37,2018-04-25 01:55:01,1833,45590,30,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,9,0,0,39478,5764,6,9,1024,4,"46.137.90.32","192.168.1.108",2018-04-25 01:55:37,2018-04-25 01:55:01,1833,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,1456,0,0,35354,1988835,6,9,1024,4,"157.240.20.19","192.168.1.108",2018-04-25 01:52:24,2018-04-25 01:51:03,1823,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,15,0,0,47804,5474,6,9,1024,4,"31.13.92.37","192.168.1.108",2018-04-25 01:52:12,2018-04-25 01:51:07,1817,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:58:01,12,0,0,443,1275,6,9,1024,4,"192.168.1.108","23.33.15.129",2018-04-25 01:55:37,2018-04-25 01:55:01,1833,45588,30,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,385,0,0,51471,523941,17,9,1024,4,"74.125.154.89","192.168.1.108",2018-04-25 01:51:47,2018-04-25 01:51:46,1801,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,10,0,0,38834,5045,6,9,1024,4,"94.31.6.145","192.168.1.108",2018-04-25 01:54:54,2018-04-25 01:54:49,1807,443,31,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,8,0,0,45434,5237,6,9,1024,4,"23.210.26.98","192.168.1.108",2018-04-25 01:55:00,2018-04-25 01:54:48,1807,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,11,0,0,443,1202,6,9,1024,4,"192.168.1.108","216.58.212.46",2018-04-25 01:54:31,2018-04-25 01:53:31,1801,43880,30,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,9,0,0,38916,1018,6,9,1024,4,"94.31.6.145","192.168.1.108",2018-04-25 01:54:54,2018-04-25 01:54:54,1807,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,100,0,0,54291,77169,17,9,1024,4,"216.58.201.99","192.168.1.108",2018-04-25 01:51:15,2018-04-25 01:50:43,1795,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:57:01,5,0,0,55618,3472,6,9,1024,4,"23.33.67.240","192.168.1.108",2018-04-25 01:55:00,2018-04-25 01:54:47,1807,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 01:53:01,12,0,0,48998,5258,17,9,1024,4,"216.58.208.106","192.168.1.108",2018-04-25 01:47:56,2018-04-25 01:47:41,1733,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:53:01,9,0,0,54504,4571,6,9,1024,4,"216.58.208.97","192.168.1.108",2018-04-25 01:50:42,2018-04-25 01:50:33,1733,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 01:53:01,103,0,0,38112,10850,17,9,1024,4,"216.58.206.206","192.168.1.108",2018-04-25 01:47:17,2018-04-25 01:39:56,1727,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 01:53:01,11,0,0,443,1577,6,9,1024,4,"192.168.1.108","50.116.28.216",2018-04-25 01:48:01,2018-04-25 01:48:00,1733,45046,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:53:01,13,0,0,443,2440,6,9,1024,4,"192.168.1.108","64.71.168.217",2018-04-25 01:47:32,2018-04-25 01:46:41,1727,60438,27,1,NA,NA,0
"127.0.0.1",2018-04-25 01:51:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 01:45:49,2018-04-25 01:45:46,1714,38048,0,1,NA,NA,0
